10Verdeling,5Verdeling,Average Side,Average Side (per 1 cm),Average Side (per 2cm),Average Year,AverageSide5,Cities,Combined First Second Year,Country of Organisation,Country of Origin,Country2,Crossextended Format,DateOrigin (edmTimespanLabel),EID,EuropeanaLink (guid),First Fourdigits Year Number,ImagePreviewCleaned (edmPreview),Language,Materials,Organisation (Data Provider),Place Label,Provider Cleaned,RelatedConceptsCleaned (edmConceptPrefLabelLangAware),RelatedCOnceptsCleanedClusteredReconciledExtractedNoDuplicates (EdmConceptLabel),Rights,Second Four Digits Year Number,Short Description,Size Diameter,Size Diameter (per 1cm),Size Height,Size Height (per 1cm),Size Length,Size Length (per 1cm),Size Width,Size Width (per 1cm),Size(Extent),SizeDiameter2,SizeDiameter5,SizeHeight2,SizeHeight5,SizeLength2,SizeLength5,SizeWidth2,SizeWidth5,Subject,Timestamp Created,Timestamp Update,Title (title),TitleLongCleaned (dcTitleLangAware),Type,Year Cleaned,Year Of Origin (per 25),100Verdeling,50Verdeling,Hcopy,Latitude Average,Lcopy,Longitude Average,Size Diameter COPY,Size Height COPY,Size Length COPY,Size Width COPY,Wcopy
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_NM_12556,https://www.europeana.eu/item/90402/BK_NM_12556?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FbQirptQRn1LKaAOHRQJytdTMAGQTBEsFkv3xBykDazVjxPThn-VKmttKWWRkV27pMWLgPMjx6QmTsXmduUdoqlDSlw%3Ds0&type=IMAGE,nl,,Rijksmuseum,"  Hanley,   Storbritannien,   United Kingdom,   An Ríocht Aontaithe,   Hanley (Worcestershire),   Wielka Brytania,   Vereinigtes Königreich,   Yhdistynyt kuningaskunta,   Великобритания,   Reino Unido,   Jungtinė Karalystė,   Ujedinjeno Kraljevstvo,   Apvienotā Karaliste,   Royaume-Uni,   Egyesült Királyság,   Spojené království,   Združeno kraljestvo,   Regne Unit,   Renju Unit,   Ηνωμένο Βασίλειο,   Suurbritannia,   Erresuma Batua,   Regatul Unit,   Verenigd Koninkrijk",Rijksmuseum,N/A,,PDM 1.0,,"Bolvormige theepot met deksel van aardewerk, Black Basalt. De pot heeft een C-vormig oor, een rechte tuit en een opstaande, gegolfde rand. Het deksel heeft een knop in de vorm van een zittende vrouw met haar linkerarm rustend op een vat. De buik van de pot is in reliëf versierd met allegorische vrouwen en musicerende kinderen.",,0,,0,,0,,0,"diepte 12,0 cm; height 11.8 cm; height 4.1 cm; hoogte 10,4 cm; deksel diameter 8,1 cm; height 10.4 cm; width 20.2 cm; depth 12.0 cm; diameter 8.1 cm; voetring  4,4 cm; breedte 20,2 cm; 4.4 cm; geheel hoogte 11,8 cm; deksel hoogte 4,1 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot van aardewerk, E.J. Birch Black Basalt. Met deksel.","Theepot van aardewerk, E.J. Birch Black Basalt. Met deksel.","urn:rijksmuseum:thesaurus:RM0001.THESAU.263, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, pot, pot, theepot",No date available,,-693961,-693961,0,"53,445",0,"-2,245",0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1757; porselein; porcelain (material); http://vocab.getty.edu/aat/300010662,,/90402/BK_NM_11860_119_B,https://www.europeana.eu/item/90402/BK_NM_11860_119_B?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2F3-MWILmVbFKJseDimcue4Rs8J7I84C3LsL_detEg-gZwIahngiuflW5uJMUh4Xh8j0t9xes0JMHA9mMu4URRz5LYHeU%3Ds0&type=IMAGE,nl,porcelain,Rijksmuseum,,Rijksmuseum,Porzellan,porcelain,PDM 1.0,,Theepot van porselein. Beschilderd met bloemen en een laddermotief in heldere kleuren.,,0,,0,,0,,0,"height 12.1 cm; diameter 10.3 cm; width 16.5 cm; breedte 16,5 cm; hoogte 12,1 cm; diameter 10,3 cm",0,0,0,0,0,0,0,0,http://iconclass.org/48A9833,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot met deksel, beschilderd met bloemen en laddermotief","Theepot met deksel, beschilderd met bloemen en laddermotief","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1775; http://vocab.getty.edu/aat/300011029; zilver; silver (metal),,/90402/BK_NM_11177_142,https://www.europeana.eu/item/90402/BK_NM_11177_142?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fwww.rijksmuseum.nl%2Fassetimage2.jsp%3Fid%3DBK-NM-11177-142&type=IMAGE,nl,silver,Rijksmuseum,,Rijksmuseum,Silber,silver,PDM 1.0,,"Theeservies op rechthoekig blad, bestaande uit: theepot (BK-NM-11177-142-a), theebus (BK-NM-11177-142-b), kop en schotel (BK-NM-11177-142-c t/m BK-NM-11177-142-h en BK-NM-11177-142-j t/m BK-NM-11177-142-o), melkkan (BK-NM-11177-142-i), suikerkom (BK-NM-11177-142-p) en een suikertang (BK-NM-11177-142-q). Het invnr. van het blad is: BK-NM-11177-142-r.",,0,,0,,0,,0,,0,0,0,0,0,0,0,0,http://iconclass.org/41C33,27/05/2014 00:00:00,17/03/2018 00:00:00,Theeservies,Theeservies,"urn:rijksmuseum:thesaurus:RM0001.THESAU.719, miniatuur",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1775; http://vocab.getty.edu/aat/300011029; zilver; silver (metal),,/90402/BK_NM_11177_142_A,https://www.europeana.eu/item/90402/BK_NM_11177_142_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fwww.rijksmuseum.nl%2Fassetimage2.jsp%3Fid%3DBK-NM-11177-142-A&type=IMAGE,nl,silver,Rijksmuseum,,Rijksmuseum,Silber,silver,PDM 1.0,,Ronde theepot op een wijd uitlopende voet. De knop van het deksel is een bloem. Het handvat is s-vormig en omwonden met een bloemenrank. De wand van de pot heeft ingegroefde nerven en is gegraveerd met bloemen en bladerranken. De trekpot is gemerkt: mt.= Hendrik Duller. De theepot wordt bewaard als onderdeel van een theeservies (BK-NM-11177-142).,,0,,0,,0,,0,"hoogte 3,3 cm; height 3.3 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,Theepot,Theepot,"urn:rijksmuseum:thesaurus:RM0001.THESAU.719, miniatuur",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1757; porselein; porcelain (material); http://vocab.getty.edu/aat/300010662,,/90402/BK_NM_10971_A,https://www.europeana.eu/item/90402/BK_NM_10971_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh4.ggpht.com%2FBHBEgeynzPyjjE9R_hTxU3grWReKrESId6au4XqHXKhpHRtNPayQqPA0L8SH-okKewomwEk_6Z9ANLxu9c0J7Q8FHx3e%3Ds0&type=IMAGE,nl,porcelain,Rijksmuseum,,Rijksmuseum,Porzellan,porcelain,PDM 1.0,,"Ansbach\npainted decoration: Porseleinfabriek Den Haag, c. 1777–1790\nhard-paste porcelain', 'Ansbach\nbeschildering: Porseleinfabriek Den Haag, ca. 1777–1790\nporselein",,0,,0,,0,,0,"height 11.5 cm; hoogte 11,5 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,Teapot,"Teapot, Theepot","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.64640, theepot, schildertechniek",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1757; porselein; porcelain (material); http://vocab.getty.edu/aat/300010662,,/90402/BK_NM_10321_A,https://www.europeana.eu/item/90402/BK_NM_10321_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh6.ggpht.com%2FMiMdpwQxmySlAWtt-vWMpWq8pE6UZxiDT6kkErA3y4jhzNokhPUw_Fw_Sv2uqiSEh8UegGW2iWNORDZ06OT-DOy7l5Mc%3Ds0&type=IMAGE,nl,porcelain,Rijksmuseum,,Rijksmuseum,Porzellan,porcelain,PDM 1.0,,"Weesper porseleinfabriek\nWeesp, c. 1759–1771\nhard-paste porcelain', 'Weesper porseleinfabriek\nWeesp, ca. 1759–1771\nporselein",,0,,0,,0,,0,hoogte 9 cm; height 9 cm; diameter 11 cm,0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,Teapot,"Teapot, Theepot","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,http://data.europeana.eu/concept/1757; porselein; porcelain (material); http://vocab.getty.edu/aat/300010662,,/90402/BK_BR_312,https://www.europeana.eu/item/90402/BK_BR_312?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.ggpht.com%2FyXzwmW5eLE4CeC242QZcQ2P93TPJ6Vg2KtTicprlXP7MDL2klv7A65Sf2Ui_9GiFZr3azrIYyyyRKOr4euii7XGHAKcL%3Ds0&type=IMAGE,nl,porcelain,Rijksmuseum,,Rijksmuseum,Porzellan,porcelain,PDM 1.0,,"Theepot met deksell, omgekeerd eivormig, van beschilderd porselein. De pot heeft een dubbel gebogen oor in reliëf versierd en een deksel met een knop in de vorm van een bloem met twee bladeren. De tuit heeft de vorm van een dier. De pot is beschilderd met twee boeketten, het deksel met drie strooitakken. De pot is gemerkt.",,0,,0,,0,,0,"height 11.6 cm; width 18.1 cm; diameter 10.1 cm; geheel hoogte 11,6 cm; geheel breedte 18,1 cm; geheel diameter 10,1 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot met deksel, veelkleurig beschilderd met boeketten","Theepot met deksel, veelkleurig beschilderd met boeketten","urn:rijksmuseum:thesaurus:RM0001.THESAU.3944, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.64640, eet- en drinkgerei, theepot, schildertechniek",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; aardewerk; earthenware,,/90402/BK_1983_265_A,https://www.europeana.eu/item/90402/BK_1983_265_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2Fiv9uRH_X_kFzcNvnVm8QdFzd7DGe72OnB69E_JgsGQw_R4L1oULbAyyHvwtNhfL5KI2-cVMveQUv-URds7J2gyrPrHc%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot met deksel van blauwsteen, met in reliëf bladeren en bloemen over het gehele oppervlak. De bovenrand van de pot is geschulpt. Het gewelfde deksel, met bladeren en bloemen in reliëf, wordt bekroond door een bloemknop.",,0,,0,,0,,0,"hoogte 15,3 cm; breedte 19,2 cm; width 19.2 cm; height 15.3 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot met deksel, blauw, met bladeren en bloemen in reliëf","Theepot met deksel, blauw, met bladeren en bloemen in reliëf","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; urn:rijksmuseum:thesaurus:RM0001.THESAU.267; earthenware; aardewerk; Engels aardewerk,,/90402/BK_1983_257_A_2,https://www.europeana.eu/item/90402/BK_1983_257_A_2?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2F-BHoLLniv804RypR7t04aHN0CCqhvUvzZw5-uQIUYb_STzmlFWJ6GVMCmWhzlwn4QppAV9zILNvk1d2e_xxw4DXy_RyU%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Deksel van aardewerk, luchtgat en afgeplatte knop.",,0,,0,,0,,0,"height 2.6 cm; diameter 5,2 cm; hoogte 2,6 cm; diameter 5.2 cm",0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,Deksel met luchtgat,Deksel met luchtgat,"urn:rijksmuseum:thesaurus:RM0001.THESAU.291, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, deksel, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; urn:rijksmuseum:thesaurus:RM0001.THESAU.267; earthenware; aardewerk; Engels aardewerk,,/90402/BK_1983_257_A,https://www.europeana.eu/item/90402/BK_1983_257_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FzkXyrEcbSIINn_W9KncAB3zTipOOdRKjmZ26zMtT1N3Ar84ryPKsjFxDAULj1W07kk3BDyenUgW8w4m9zsipv7F4kGc%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot van aardewerk, creamware, met op de buik een band met horizontale ribbels.",,0,,0,,0,,0,"height 7.7 cm; deksel hoogte 2,6 cm; diameter 5.2 cm; deksel diameter 5,2 cm; voetring hoogte 7,7 cm; hoogte 7,0 cm; diameter 8,7 cm; height 7.0 cm; voetring diameter 4,8 cm; breedte 13,9 cm; diameter 4.8 cm; height 2.6 cm; width 13.9 cm; diameter 8.7 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot met deksel, crèmekleurig, met op de buik een band met horizontale ribbels","Theepot met deksel, crèmekleurig, met op de buik een band met horizontale ribbels","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; urn:rijksmuseum:thesaurus:RM0001.THESAU.267; earthenware; aardewerk; Engels aardewerk,,/90402/BK_1983_257_A_1,https://www.europeana.eu/item/90402/BK_1983_257_A_1?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FRkjbSssgiymIWqcfNJ_AbXHRS6aKJpTHYmVREfMkQwPicHaCP6ASJ6dI-emkFy0J3nlmkqBx4ZyvOURyX32pqpY3Zcs%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot van aardewerk, creamware, met op de buik een band met horizontale ribbels.",,0,,0,,0,,0,"hoogte 7,0 cm; diameter 8,7 cm; height 7.0 cm; voetring diameter 4,8 cm; breedte 13,9 cm; diameter 4.8 cm; width 13.9 cm; diameter 8.7 cm",0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,"Theepot, crèmekleurig, met op de buik een band met horizontale ribbels","Theepot, crèmekleurig, met op de buik een band met horizontale ribbels","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; earthenware; http://vocab.getty.edu/aat/300395557; aardewerk; lusterglazuur; luster glaze,,/90402/BK_1983_253_A_2,https://www.europeana.eu/item/90402/BK_1983_253_A_2?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FTgtLJyu6Wi9mqYYEA6KAyzC5q9XCe_XZkiAq3-me_5XCoIrDIQRXCls5mUdu5z_swCRO9ayGm3STwOEMgPqgqsl-9zI%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,Deksel van aardewerk met bruine lusterglazuur. Op het deksel lichte vlekken.,,0,,0,,0,,0,"diameter 5,5 cm; hoogte 3,0 cm; diameter 5.5 cm; height 3.0 cm",0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,"Deksel, bruin met lichte vlekken","Deksel, bruin met lichte vlekken","urn:rijksmuseum:thesaurus:RM0001.THESAU.291, urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.31312, deksel, theepot, glazuren",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; earthenware; http://vocab.getty.edu/aat/300395557; aardewerk; lusterglazuur; luster glaze,,/90402/BK_1983_253_A_1,https://www.europeana.eu/item/90402/BK_1983_253_A_1?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FlloLYe_YxSkQSFqhhCFUo9Ik8tGJym73YUeCX3U-9Sz2WyJt5KSCIGWOnBdXiDRP_b3aUM2RhyOGBDyZDUTW6rg2mEs%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,Theepot van aardewerk met bruine lusterglazuur. Op de buik lichte vlekken.,,0,,0,,0,,0,"height 6.7 cm; diameter 5.2 cm; hoogte 6,7 cm; breedte 14,5 cm; diameter 9,3 cm; voetring diameter 5,2 cm; diameter 9.3 cm; width 14.5 cm",0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,"Theepot, bruin met lichte vlekken","Theepot, bruin met lichte vlekken","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.31312, theepot, glazuren",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.267; earthenware; http://vocab.getty.edu/aat/300395557; aardewerk; lusterglazuur; luster glaze,,/90402/BK_1983_253_A,https://www.europeana.eu/item/90402/BK_1983_253_A?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FabwEWL-gP_oczc3mSKpFVy2Gbnt30eoblMwNmieOnzsqRmQPg8RmPs63XmbkHqIHZE95hIZhnZDUslhWkMafnEQ1fg%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,Theepot met deksel van aardewerk met bruine lusterglazuur. Op de buik en op het deksel lichte vlekken.,,0,,0,,0,,0,"height 6.7 cm; height 3.0 cm; diameter 5.2 cm; hoogte 6,7 cm; geheel hoogte 8,3 cm; diameter 9,3 cm; breedte 14,5 cm; deksel hoogte 3,0 cm; voetring diameter 5,2 cm; diameter 9.3 cm; width 14.5 cm; diameter 5.5 cm; deksel diameter 5,5 cm; height 8.3 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot met deksel, bruin met lichte vlekken","Theepot met deksel, bruin met lichte vlekken","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, urn:rijksmuseum:thesaurus:RM0001.THESAU.31312, theepot, glazuren",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; Engels aardewerk,,/90402/BK_1983_223_C,https://www.europeana.eu/item/90402/BK_1983_223_C?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2Fko3uvjOaMbrg0BREEL-AA0pdAyJM50RfACdkSQGEglSoXOtYdAqKVJcQn5Mw2wWoyEA1Sh38pwWwimcuPWoBd26Oyr2N%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot met deksel van aardewerk, behorend bij een koffie- en theeservies, wit, met blauwe biezen en peervormige dekselknop.",,0,,0,,0,,0,"deksel hoogte 5,2 cm; deksel diameter 7,6 cm; diameter 12.4 cm; height 14.4 cm; height 5.2 cm; breedte 14,8 cm; width 14.8 cm; hoogte 10,8 cm; diameter 12,4 cm; height 10.8 cm; voetring diameter 7,7 cm; hoogte 14,4 cm; diameter 7.6 cm; diameter 7.7 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Suikerpot met deksel, wit, met blauwe biezen en peervormige dekselknop","Suikerpot met deksel, wit, met blauwe biezen en peervormige dekselknop","urn:rijksmuseum:thesaurus:RM0001.THESAU.1857, suikerpot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; Engels aardewerk,,/90402/BK_1983_223_B_2,https://www.europeana.eu/item/90402/BK_1983_223_B_2?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2F0CcW4I2bdY7nSh-wLIktyVDpfAZnMaBguVj7KSVAWoivDaG9JLmVaqG5tjTUeyo2R6EKlkgMuPSWi_jMaOnsam0MA6M%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Deksel van aardewerk, wit, met blauwe biezen en peervormige dekselknop.",,0,,0,,0,,0,"hoogte 6,0 cm; height 6.0 cm; diameter 8,5 cm; diameter 8.5 cm",0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,"Deksel, wit, met blauwe biezen","Deksel, wit, met blauwe biezen","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; Engels aardewerk,,/90402/BK_1983_223_B_1,https://www.europeana.eu/item/90402/BK_1983_223_B_1?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FRscWlgRWT0G1GEdsHs6yezUilMh-qhehgD5erkAgpbNdbFzVrk92tK-ltiwy_PL9nXEnabnDiHZj-hdDL5GkiNLvxQ%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot van aardewerk, behorend bij een koffie- en theeservies, wit, met blauwe biezen.",,0,,0,,0,,0,"voetring diameter 8,9 cm; breedte 25,0 cm; width 25.0 cm; diameter 15,5 cm; diameter 8.9 cm; height 15.7 cm; hoogte 15,7 cm; diameter 15.5 cm",0,0,0,0,0,0,0,0,N/A,16/03/2018 00:00:00,17/03/2018 00:00:00,"Theepot, wit, met blauwe biezen","Theepot, wit, met blauwe biezen","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; Engels aardewerk,,/90402/BK_1983_223,https://www.europeana.eu/item/90402/BK_1983_223?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FCzhBZdNwYV55T1wKi49vufpn6UUqEKcTAL_p8roPMsnLajWGlTGj8UikPgY8lhtXOvtzzKJoilgjZKxLNsFSfnlZZBM%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Koffie- en theeservies van aardewerk, wit, met blauwe biezen en peervormige dekselknoppen. Bestaande uit een koffiepot met deksel, een theepot met deksel, een suikerpot met deksel, een melkkan, zes koppen en zes schotels.",,0,,0,,0,,0,,0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Koffie- en theeservies, zestien delen, wit, met blauwe biezen en peervormige dekselknoppen","Koffie- en theeservies, zestien delen, wit, met blauwe biezen en peervormige dekselknoppen","urn:rijksmuseum:thesaurus:RM0001.THESAU.39435, urn:rijksmuseum:thesaurus:RM0001.THESAU.3913, urn:rijksmuseum:thesaurus:RM0001.THESAU.338, coffee service, tea service, vaatwerk, koffieservies, theeservies",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Netherlands,No Info,,urn:rijksmuseum:thesaurus:RM0001.THESAU.44860; Engels aardewerk,,/90402/BK_1983_223_B,https://www.europeana.eu/item/90402/BK_1983_223_B?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Flh3.googleusercontent.com%2FiXWORGoPlaV2gt8BDea88nhhkRXmCExK_ww5yZPI5JL4fCpO3VscDdme3lEEC09e4aSgo3BM1qsy4deCBD4uA97rGEU%3Ds0&type=IMAGE,nl,,Rijksmuseum,,Rijksmuseum,N/A,,PDM 1.0,,"Theepot met deksel van aardewerk, behorend bij een koffie- en theeservies, wit, met blauwe biezen en peervormige dekselknop.",,0,,0,,0,,0,"geheel hoogte 19,0 cm; voetring diameter 8,9 cm; diameter 8.5 cm; breedte 25,0 cm; deksel hoogte 6,0 cm; deksel diameter 8,5 cm; width 25.0 cm; height 6.0 cm; diameter 15,5 cm; diameter 8.9 cm; height 15.7 cm; hoogte 15,7 cm; diameter 15.5 cm; height 19.0 cm",0,0,0,0,0,0,0,0,N/A,27/05/2014 00:00:00,17/03/2018 00:00:00,"Theepot met deksel, wit, met blauwe biezen en peervormige dekselknop","Theepot met deksel, wit, met blauwe biezen en peervormige dekselknop","urn:rijksmuseum:thesaurus:RM0001.THESAU.354, theepot",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
